id,user,uid,version,changeset,timestamp 
179060559,ALE!,40023,12,44575372,2016-12-21T21:27:01Z
180750906,robgeb,336460,9,46099720,2017-02-15T08:25:58Z
180750910,rolandmwagner,39288,6,45943910,2017-02-09T10:53:32Z
180750911,nyuriks,339581,6,43721431,2016-11-17T08:35:13Z
181375637,Korzun,1424765,2,22015335,2014-04-29T05:05:09Z
181375638,RoadGeek_MD99,475877,1,13137960,2012-09-17T01:03:01Z
181546837,karitotp,2748195,8,49112931,2017-05-30T19:27:06Z
182690826,Skybunny,1751737,8,42449274,2016-09-26T16:03:58Z
183201643,robgeb,336460,3,22473226,2014-05-21T19:28:47Z
183201645,robgeb,336460,3,22730129,2014-06-04T09:11:29Z
183202208,robgeb,336460,2,22730129,2014-06-04T09:11:29Z
187526597,robgeb,336460,2,27932718,2015-01-05T13:36:52Z
187526598,peace2,119748,3,16605506,2013-06-18T16:01:11Z
187526599,TheBestIdea,298513,2,14323863,2012-12-18T21:05:31Z
188306874,minewman,2845963,3,38630012,2016-04-16T19:49:23Z
188306879,minewman,2845963,3,38630012,2016-04-16T19:49:23Z
188306880,PeterEastern,4951,1,13683242,2012-10-30T07:57:47Z
188306881,eugenebata,624003,2,34236691,2015-09-25T00:22:04Z
188366388,ALE!,40023,2,40689008,2016-07-12T15:53:03Z
188366389,ALE!,40023,3,40689008,2016-07-12T16:13:37Z
188366390,ALE!,40023,3,40689008,2016-07-12T16:13:36Z
188366391,ALE!,40023,3,40689008,2016-07-12T16:13:36Z
188494937,juanda097,1401762,2,22555143,2014-05-26T04:47:54Z
188494939,juanda097,1401762,2,22555143,2014-05-26T04:47:54Z
188722434,robgeb,336460,2,22473226,2014-05-21T19:28:48Z
188722435,robgeb,336460,1,13719755,2012-11-02T09:04:27Z
188722436,Юкатан,3885962,2,46240450,2017-02-20T10:53:35Z
188722437,robgeb,336460,2,22473226,2014-05-21T19:28:48Z
188722438,robgeb,336460,2,22473226,2014-05-21T19:28:48Z
192855283,Korzun,1424765,2,18113020,2013-09-30T15:45:44Z
192855284,Korzun,1424765,2,24498454,2014-08-02T13:40:44Z
192855285,WestsideGuy,716239,1,14039982,2012-11-26T03:23:12Z
192855286,WestsideGuy,716239,1,14039982,2012-11-26T03:23:12Z
192855287,WestsideGuy,716239,1,14039982,2012-11-26T03:23:12Z
194572581,ALE!,40023,4,45113069,2017-01-12T18:56:39Z
194753585,LinusA,2644389,2,29935824,2015-04-02T19:16:57Z
194753586,JaLooNz,741163,1,14173988,2012-12-06T11:25:04Z
194911367,bjoern262,651621,6,40154412,2016-06-20T10:53:25Z
194911412,ALE!,40023,15,49177246,2017-06-01T21:19:17Z
194911416,bjoern262,651621,6,40154412,2016-06-20T10:53:24Z
194920158,Wolowitz,670376,15,47560470,2017-04-08T07:41:54Z
194923755,Sunfishtommy,2302638,5,46800704,2017-03-13T03:15:42Z
194923764,TheBestIdea,298513,7,47990323,2017-04-21T04:19:28Z
194923765,Sunfishtommy,2302638,6,46800704,2017-03-13T03:15:42Z
194923790,Sunfishtommy,2302638,4,46799901,2017-03-13T02:06:17Z
194923791,robgeb,336460,5,45512163,2017-01-26T13:44:48Z
194923792,Sunfishtommy,2302638,7,46800658,2017-03-13T03:10:55Z
194923793,Sunfishtommy,2302638,4,46800658,2017-03-13T03:10:55Z
194923794,Sunfishtommy,2302638,7,46800855,2017-03-13T03:29:53Z
194923795,Sunfishtommy,2302638,4,46800855,2017-03-13T03:29:54Z
194923796,Sunfishtommy,2302638,4,46799901,2017-03-13T02:06:17Z
194923799,ALE!,40023,5,48923327,2017-05-23T18:06:11Z
194923800,SH17,2591427,10,47604347,2017-04-09T21:16:54Z
194923801,ALE!,40023,5,48923327,2017-05-23T18:06:11Z
194923802,Sunfishtommy,2302638,5,46800658,2017-03-13T03:10:55Z
194923803,Sunfishtommy,2302638,2,46914725,2017-03-17T01:22:51Z
194923804,Sunfishtommy,2302638,2,46800855,2017-03-13T03:29:54Z
194923805,Sunfishtommy,2302638,3,46914725,2017-03-17T01:22:51Z
194923806,Sunfishtommy,2302638,2,46800855,2017-03-13T03:29:55Z
194923807,Komяpa,29320,12,50753216,2017-08-01T13:15:42Z
194923808,Sunfishtommy,2302638,9,46800704,2017-03-13T03:15:43Z
194923810,ALE!,40023,9,49172805,2017-06-01T18:00:25Z
194923811,Sunfishtommy,2302638,11,46800480,2017-03-13T02:56:13Z
194923812,SH17,2591427,10,47604700,2017-04-09T21:35:59Z
194926839,Sunfishtommy,2302638,9,46800704,2017-03-13T03:15:43Z
194926840,Sunfishtommy,2302638,6,46914851,2017-03-17T01:38:52Z
194926841,Sunfishtommy,2302638,2,46828615,2017-03-14T02:52:45Z
194926842,Sunfishtommy,2302638,2,46914851,2017-03-17T01:38:52Z
194926843,Sunfishtommy,2302638,3,46914816,2017-03-17T01:34:04Z
194926845,Sunfishtommy,2302638,2,46914851,2017-03-17T01:38:52Z
194926846,infinitesunrise,4434293,4,41783411,2016-08-29T17:36:15Z
194926847,infinitesunrise,4434293,3,41783411,2016-08-29T17:36:15Z
194926849,Sunfishtommy,2302638,3,46914816,2017-03-17T01:34:04Z
194926850,Sunfishtommy,2302638,4,46914851,2017-03-17T01:38:53Z
194926851,nyuriks,339581,13,43721431,2016-11-17T08:35:16Z
194926854,Sunfishtommy,2302638,9,46914851,2017-03-17T01:38:53Z
194926855,SH17,2591427,12,47604966,2017-04-09T21:51:00Z
194926856,SH17,2591427,16,47604700,2017-04-09T21:35:58Z
195743164,Sunfishtommy,2302638,12,46800480,2017-03-13T02:56:13Z
195743165,Sunfishtommy,2302638,10,46914591,2017-03-17T01:07:10Z
195743167,Josh D'Ambrosio,2728930,4,29247290,2015-03-04T15:36:57Z
195743182,ioanam_telenav,6191639,19,50715478,2017-07-31T10:02:39Z
195743190,Sunfishtommy,2302638,11,46914591,2017-03-17T01:07:10Z
195743208,Sunfishtommy,2302638,14,46914851,2017-03-17T01:38:53Z
195743209,tre1994,6297222,2,50946022,2017-08-08T14:42:57Z
195743210,JaLooNz,741163,1,14238646,2012-12-11T14:14:21Z
195743295,JaLooNz,741163,1,14238646,2012-12-11T14:14:32Z
195743336,zz_top,4928856,13,44223590,2016-12-07T00:52:21Z
195743341,TheBestIdea,298513,7,51143972,2017-08-15T15:16:20Z
195743343,Sunfishtommy,2302638,8,46914591,2017-03-17T01:07:11Z
195743344,Xoan Manuel,840447,11,45002922,2017-01-08T14:56:24Z
195743345,nyuriks,339581,9,43721431,2016-11-17T08:35:22Z
195743554,Sunfishtommy,2302638,12,46728124,2017-03-10T04:20:17Z
195743555,Sunfishtommy,2302638,4,46800480,2017-03-13T02:56:13Z
195743556,Sunfishtommy,2302638,6,46800480,2017-03-13T02:56:14Z
195743557,ALE!,40023,4,48927007,2017-05-23T19:57:31Z
195743558,Sunfishtommy,2302638,2,46800658,2017-03-13T03:10:56Z
195745914,Sunfishtommy,2302638,3,46828615,2017-03-14T02:52:45Z
195745915,Sunfishtommy,2302638,5,46828615,2017-03-14T02:52:46Z
195834893,TheBestIdea,298513,2,14349348,2012-12-20T22:51:17Z
195834894,Sunfishtommy,2302638,5,46800480,2017-03-13T02:56:14Z
196116974,Sunfishtommy,2302638,6,46800480,2017-03-13T02:56:14Z
196116976,TheBestIdea,298513,13,44452101,2016-12-16T16:56:52Z
196116997,Sunfishtommy,2302638,4,46828615,2017-03-14T02:52:46Z
196117001,emacsen_dwg,1782960,3,28305436,2015-01-21T12:42:33Z
196117006,Sunfishtommy,2302638,6,46800480,2017-03-13T02:56:14Z
196117028,Sunfishtommy,2302638,4,46800480,2017-03-13T02:56:15Z
196117032,Sunfishtommy,2302638,4,46800480,2017-03-13T02:56:15Z
196117039,zz_top,4928856,16,44222974,2016-12-06T23:56:14Z
196117042,Sunfishtommy,2302638,7,46843007,2017-03-14T14:46:36Z
196117051,Sunfishtommy,2302638,9,46857988,2017-03-15T03:13:00Z
196117073,Sunfishtommy,2302638,3,46800480,2017-03-13T02:56:15Z
196117074,Sunfishtommy,2302638,4,46800480,2017-03-13T02:56:15Z
196117075,petrar_telenav,4940486,11,50101223,2017-07-07T07:37:08Z
196117090,karitotp,2748195,10,49112695,2017-05-30T19:18:54Z
196117091,Sunfishtommy,2302638,3,46800480,2017-03-13T02:56:16Z
196647416,cmif4,1072240,4,20484760,2014-02-10T13:09:30Z
196647417,j3d,680121,3,20997249,2014-03-08T23:49:44Z
196647423,cmif4,1072240,3,20484760,2014-02-10T13:09:30Z
197063185,TheBestIdea,298513,1,14323863,2012-12-18T21:05:30Z
197063186,TheBestIdea,298513,1,14323863,2012-12-18T21:05:30Z
197064614,peace2,119748,2,16605506,2013-06-18T16:01:11Z
197065066,TheBestIdea,298513,1,14323973,2012-12-18T21:20:04Z
197065067,brianegge,129614,2,24130725,2014-07-13T23:41:58Z
197066132,sebastic,665748,3,47822603,2017-04-15T19:20:45Z
197066133,OpenStreetMapX,5182352,2,45443753,2017-01-24T18:04:15Z
197100516,TheBestIdea,298513,9,46065671,2017-02-14T00:24:46Z
197100751,TheBestIdea,298513,6,46065671,2017-02-14T00:24:48Z
197453644,TheBestIdea,298513,1,14349348,2012-12-20T22:51:17Z
197454178,TheBestIdea,298513,1,14349348,2012-12-20T22:56:35Z
197569173,TheBestIdea,298513,1,14358667,2012-12-21T19:43:28Z
197582873,TheBestIdea,298513,4,46065691,2017-02-14T00:26:52Z
197582875,lxbarth,589596,3,21582260,2014-04-09T04:29:56Z
197582876,TheBestIdea,298513,12,46065671,2017-02-14T00:24:48Z
197582879,robgeb,336460,4,28158917,2015-01-15T11:51:11Z
197582880,tre1994,6297222,8,50436337,2017-07-20T15:54:23Z
197582881,ALE!,40023,4,32939779,2015-07-28T18:46:02Z
198595454,Luis36995,1829683,8,39519504,2016-05-23T20:57:14Z
198595460,daniel_solow,1954307,4,50157375,2017-07-09T17:07:25Z
198595461,Komяpa,29320,5,49585007,2017-06-16T09:11:02Z
198595466,Wolowitz,670376,4,48191437,2017-04-27T11:22:42Z
198595470,SH17,2591427,3,34624749,2015-10-14T02:15:52Z
198595492,BlaueBlüte,238370,5,36097248,2015-12-22T00:35:17Z
198595499,daniel_solow,1954307,9,50160814,2017-07-09T20:09:58Z
198595504,Polyglot,15188,10,50913255,2017-08-07T10:44:21Z
198595507,JaLooNz,741163,1,14450610,2012-12-29T13:38:05Z
198595515,TheBestIdea,298513,3,48168099,2017-04-26T16:23:27Z
198595516,TheBestIdea,298513,6,48168099,2017-04-26T16:23:28Z
198595533,cquest,158826,3,31694489,2015-06-03T14:55:05Z
198595540,Xoan Manuel,840447,2,18724743,2013-11-05T07:32:01Z
198595543,maptastical,6261184,5,51113344,2017-08-14T14:44:55Z
198595546,infinitesunrise,4434293,6,41942029,2016-09-05T21:38:38Z
198595547,SH17,2591427,3,34643538,2015-10-14T23:04:31Z
198595548,BlaueBlüte,238370,4,32379157,2015-07-03T05:12:28Z
198595549,Komяpa,29320,6,49585007,2017-06-16T09:11:03Z
198595554,SH17,2591427,2,34643591,2015-10-14T23:07:03Z
198595555,JaLooNz,741163,1,14450610,2012-12-29T13:38:14Z
198595557,maptastical,6261184,6,51113344,2017-08-14T14:44:55Z
198924551,sbilliart,802868,8,50107909,2017-07-07T12:42:43Z
198924552,daniel_solow,1954307,13,50161101,2017-07-09T20:27:05Z
198924574,Xoan Manuel,840447,3,16508634,2013-06-11T11:43:30Z
198924575,TheBestIdea,298513,6,45937160,2017-02-09T05:21:13Z
198924587,Wolowitz,670376,7,47832066,2017-04-16T08:39:40Z
198924621,andrewpmk,1679,3,16003936,2013-05-06T21:16:21Z
198924625,petrar_telenav,4940486,5,50078030,2017-07-06T08:15:23Z
198924626,SH17,2591427,4,34624749,2015-10-14T02:15:52Z
198924627,SH17,2591427,2,34625028,2015-10-14T03:16:21Z
198924628,SH17,2591427,6,34625028,2015-10-14T03:16:20Z
198924629,SH17,2591427,4,34625028,2015-10-14T03:16:21Z
198924630,petrar_telenav,4940486,6,50078030,2017-07-06T08:15:23Z
198924631,Gardster,2651407,5,45435148,2017-01-24T13:31:01Z
198924632,petrar_telenav,4940486,6,50078030,2017-07-06T08:15:23Z
198924633,Gardster,2651407,7,45435148,2017-01-24T13:31:01Z
198924651,karitotp,2748195,2,39670630,2016-05-30T17:19:17Z
198924713,Komяpa,29320,4,49472203,2017-06-12T15:23:56Z
198924715,tf66,266672,4,28063579,2015-01-11T14:34:58Z
198924725,Xoan Manuel,840447,2,16508634,2013-06-11T12:01:33Z
198924727,SH17,2591427,3,34623410,2015-10-13T23:01:37Z
198924755,maptastical,6261184,5,51113344,2017-08-14T14:44:56Z
198924756,TheBestIdea,298513,6,49214017,2017-06-03T07:14:13Z
198924778,nyuriks,339581,7,43721431,2016-11-17T08:35:24Z
200955544,Korzun,1424765,2,17875305,2013-09-16T20:21:07Z
200955549,mapmeld,401297,6,27190020,2014-12-02T22:21:53Z
203431388,Paulish,4022664,4,50085710,2017-07-06T13:46:44Z
203431393,flierfy,445671,3,30411468,2015-04-22T18:23:03Z
203431394,flierfy,445671,3,30411468,2015-04-22T18:23:02Z
203431395,flierfy,445671,2,30411468,2015-04-22T18:23:03Z
203431396,choess,396743,2,15854815,2013-04-24T21:49:51Z
203431397,flierfy,445671,3,30411468,2015-04-22T18:23:03Z
203431398,choess,396743,2,15854815,2013-04-24T21:49:51Z
203431399,flierfy,445671,2,30411468,2015-04-22T18:23:01Z
203431400,choess,396743,2,15854815,2013-04-24T21:49:51Z
203431401,choess,396743,2,15854815,2013-04-24T21:49:51Z
203431402,choess,396743,2,15854815,2013-04-24T21:49:51Z
203431403,Paulish,4022664,5,50085475,2017-07-06T13:36:15Z
203431404,RussNelson,3962,1,14843052,2013-01-30T04:14:48Z
203431409,flierfy,445671,2,30411468,2015-04-22T18:22:45Z
203431412,flierfy,445671,2,30411468,2015-04-22T18:22:47Z
203431419,flierfy,445671,3,30411468,2015-04-22T18:23:02Z
203431438,flierfy,445671,2,30411468,2015-04-22T18:22:55Z
203431445,flierfy,445671,2,30411468,2015-04-22T18:22:56Z
203431446,Paulish,4022664,3,51207064,2017-08-17T14:19:35Z
203431447,flierfy,445671,4,30411468,2015-04-22T18:22:56Z
203540852,claysmalley,119881,3,33055605,2015-08-02T20:06:12Z
203540853,cquest,158826,6,31750887,2015-06-05T16:54:51Z
203540854,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540855,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540856,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540857,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540858,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540859,choess,396743,2,15992710,2013-05-06T04:43:03Z
203540860,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540861,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540862,choess,396743,2,15992710,2013-05-06T04:43:03Z
203540863,choess,396743,2,15992710,2013-05-06T04:46:19Z
203540864,choess,396743,2,15992710,2013-05-06T04:43:03Z
203544840,eugenebata,624003,2,28031479,2015-01-10T00:11:12Z
203544841,RussNelson,3962,1,14855163,2013-01-31T04:24:56Z
203544842,RussNelson,3962,1,14855163,2013-01-31T04:24:56Z
203544843,RussNelson,3962,1,14855163,2013-01-31T04:24:56Z
203544844,Paulish,4022664,3,50945398,2017-08-08T14:16:27Z
203544845,ediyes,1240849,3,22582514,2014-05-27T14:04:32Z
203544846,choess,396743,2,15992492,2013-05-06T03:52:54Z
203544847,flierfy,445671,3,30411619,2015-04-22T18:27:53Z
203544848,ediyes,1240849,4,22582514,2014-05-27T14:04:32Z
203544849,ediyes,1240849,3,22582514,2014-05-27T14:04:32Z
203544850,ediyes,1240849,3,22582514,2014-05-27T14:04:33Z
203544852,eugenebata,624003,3,28611617,2015-02-04T14:22:57Z
203544853,flierfy,445671,3,30411619,2015-04-22T18:27:53Z
203544854,choess,396743,2,15992492,2013-05-06T03:52:54Z
203544855,choess,396743,2,15856277,2013-04-25T04:24:07Z
203544856,choess,396743,2,15992492,2013-05-06T03:52:54Z
203544857,flierfy,445671,4,30411468,2015-04-22T18:22:46Z
203544858,flierfy,445671,3,30411619,2015-04-22T18:27:53Z
203544859,ediyes,1240849,3,22582514,2014-05-27T14:04:33Z
203878461,MCM7,2421207,4,33626940,2015-08-27T17:59:30Z
203966126,eric22,160949,2,16705201,2013-06-25T20:47:08Z
203966127,ALE!,40023,2,44354660,2016-12-12T19:14:23Z
204094197,Korzun,1424765,2,18238867,2013-10-07T23:13:34Z
204095107,Rub21_nycbuildings,1781294,2,22606784,2014-05-28T19:25:13Z
204095108,black_bike,18130,1,14907326,2013-02-04T09:39:22Z
206506946,DanX,321862,1,15110635,2013-02-21T11:08:03Z
206583292,bjoern262,651621,8,40154412,2016-06-20T10:53:32Z
207411145,Юкатан,3885962,8,46240271,2017-02-20T10:46:42Z
207411157,4b696d,1420318,6,43499940,2016-11-08T22:23:45Z
207411160,4b696d,1420318,6,44066268,2016-11-30T17:57:11Z
207411161,Юкатан,3885962,8,46240271,2017-02-20T10:46:44Z
207411163,RD1,2418762,8,51590798,2017-08-30T19:07:29Z
207439316,robgeb,336460,2,36682395,2016-01-19T15:52:15Z
207542284,peace2,119748,3,23818384,2014-07-03T14:55:03Z
213909916,robgeb,336460,5,23002265,2014-06-18T12:14:59Z
213909917,robgeb,336460,3,23002265,2014-06-18T12:14:58Z
213909918,robgeb,336460,2,23002265,2014-06-18T12:14:59Z
213909919,robgeb,336460,2,23002265,2014-06-18T12:14:59Z
213909920,robgeb,336460,2,23002265,2014-06-18T12:14:59Z
213909921,robgeb,336460,3,23002265,2014-06-18T12:14:59Z
213909922,robgeb,336460,3,23002265,2014-06-18T12:14:59Z
216924103,Korzun,1424765,2,17983997,2013-09-23T02:24:52Z
216924104,BlaueBlüte,238370,4,36097248,2015-12-22T00:35:15Z
216924105,Xoan Manuel,840447,4,26163948,2014-10-18T05:34:22Z
216959248,Sunfishtommy,2302638,3,46799815,2017-03-13T01:57:33Z
216959249,Sunfishtommy,2302638,4,46800480,2017-03-13T02:56:16Z
216959250,Sunfishtommy,2302638,4,46799815,2017-03-13T01:57:33Z
217115961,robgeb,336460,3,20582834,2014-02-15T18:45:00Z
218327129,robgeb,336460,5,27444655,2014-12-13T15:21:29Z
218327131,robgeb,336460,3,44258029,2016-12-08T13:45:30Z
218330656,robgeb,336460,5,36837907,2016-01-27T14:11:58Z
218333949,robgeb,336460,4,36205372,2015-12-27T20:39:18Z
218348081,nyuriks,339581,7,43721431,2016-11-17T08:35:26Z
218348086,Rub21_nycbuildings,1781294,4,21104890,2014-03-14T19:15:53Z
218824516,choess,396743,1,15856277,2013-04-25T04:24:07Z
218825491,choess,396743,1,15856384,2013-04-25T04:34:32Z
218825492,choess,396743,1,15856384,2013-04-25T04:34:32Z
219654674,ALE!,40023,5,49111870,2017-05-30T18:43:07Z
220084320,flierfy,445671,3,30411468,2015-04-22T18:22:53Z
220086613,Nicolas Love,2359041,2,31765257,2015-06-06T10:02:12Z
220086614,bjoern262,651621,5,40204501,2016-06-22T12:50:22Z
220086618,bjoern262,651621,17,40204501,2016-06-22T12:50:20Z
220086621,Nicolas Love,2359041,2,31765257,2015-06-06T10:02:12Z
220086622,choess,396743,1,15979850,2013-05-05T06:09:29Z
220086623,Nicolas Love,2359041,3,31766490,2015-06-06T11:00:47Z
220086628,bjoern262,651621,20,40204501,2016-06-22T12:50:18Z
220140925,Gardster,2651407,4,45435148,2017-01-24T13:31:01Z
220140926,Nicolas Love,2359041,4,31766947,2015-06-06T11:26:47Z
220140928,SH17,2591427,3,34625028,2015-10-14T03:16:27Z
220185419,claysmalley,119881,4,33055605,2015-08-02T20:06:16Z
220185420,bjoern262,651621,3,40154412,2016-06-20T10:53:38Z
220185421,choess,396743,2,15992492,2013-05-06T03:52:53Z
220185422,bjoern262,651621,3,40154412,2016-06-20T10:53:37Z
220185423,flierfy,445671,2,30411468,2015-04-22T18:22:43Z
220185424,Paulish,4022664,3,50947000,2017-08-08T15:19:43Z
220185425,choess,396743,1,15991355,2013-05-05T23:29:41Z
220185426,tf66,266672,3,28063579,2015-01-11T14:35:01Z
220185427,flierfy,445671,3,29578782,2015-03-18T20:36:07Z
220185428,choess,396743,1,15991355,2013-05-05T23:29:41Z
220185429,eugenebata,624003,2,28031479,2015-01-10T00:11:08Z
220185430,Paulish,4022664,3,50947000,2017-08-08T15:19:43Z
220185431,flierfy,445671,3,29578782,2015-03-18T20:36:07Z
220191445,flierfy,445671,3,29578782,2015-03-18T20:35:21Z
220191446,flierfy,445671,2,30411468,2015-04-22T18:22:52Z
220191447,flierfy,445671,3,30456394,2015-04-24T15:26:04Z
220193367,eugenebata,624003,3,28611617,2015-02-04T14:22:56Z
220193368,claysmalley,119881,4,33055605,2015-08-02T20:06:35Z
220193369,choess,396743,1,15992710,2013-05-06T04:43:02Z
220194016,flierfy,445671,2,30411619,2015-04-22T18:27:53Z
220194017,choess,396743,1,15992710,2013-05-06T04:57:48Z
220194018,choess,396743,1,15992710,2013-05-06T04:57:48Z
220194019,choess,396743,1,15992710,2013-05-06T04:57:48Z
220194021,flierfy,445671,2,29578743,2015-03-18T20:34:00Z
220194022,choess,396743,1,15992710,2013-05-06T04:57:48Z
220194023,flierfy,445671,2,30411468,2015-04-22T18:22:44Z
220194024,choess,396743,1,15992710,2013-05-06T04:57:48Z
220504333,ALE!,40023,3,43044452,2016-10-20T21:06:19Z
220620317,ALE!,40023,7,49111870,2017-05-30T18:43:07Z
220620318,TheBestIdea,298513,7,48168099,2017-04-26T16:23:24Z
220620319,ALE!,40023,5,49111870,2017-05-30T18:43:45Z
220892650,Rub21_nycbuildings,1781294,3,20937093,2014-03-05T19:39:52Z
220970963,ediyes,1240849,3,22315772,2014-05-13T15:46:05Z
220970964,Rub21_nycbuildings,1781294,2,20986537,2014-03-08T12:46:00Z
220971318,Korzun,1424765,1,16088719,2013-05-12T02:35:04Z
220971319,Korzun,1424765,2,17923002,2013-09-19T13:43:16Z
220971320,Korzun,1424765,1,16088719,2013-05-12T02:35:04Z
220971321,Korzun,1424765,1,16088719,2013-05-12T02:35:04Z
220971322,Korzun,1424765,3,18017773,2013-09-24T21:51:17Z
220971323,Korzun,1424765,1,16088719,2013-05-12T02:35:04Z
220971324,pathym,689176,2,16570272,2013-06-16T01:34:22Z
221156627,nyuriks,339581,5,45760865,2017-02-02T21:40:34Z
221157083,Sunfishtommy,2302638,10,46828615,2017-03-14T02:52:46Z
221192507,cquest,158826,4,31694489,2015-06-03T14:55:04Z
221192512,Korzun,1424765,1,16111097,2013-05-13T14:34:32Z
221192519,cquest,158826,2,31694489,2015-06-03T14:55:17Z
221608276,maptastical,6261184,4,51112678,2017-08-14T14:16:07Z
221608277,ebrelsford,19239,3,31833785,2015-06-09T04:53:02Z
221608278,yurasi,3526564,7,46062312,2017-02-13T21:28:40Z
221608279,BlaueBlüte,238370,3,32346954,2015-07-02T06:46:35Z
221608280,TheBestIdea,298513,6,45783719,2017-02-03T16:43:00Z
221608281,BlaueBlüte,238370,3,32346954,2015-07-02T06:46:35Z
221608282,Luis36995,1829683,3,39519342,2016-05-23T20:49:47Z
221608284,TheBestIdea,298513,4,49532525,2017-06-14T15:03:31Z
221608285,TheBestIdea,298513,4,45783719,2017-02-03T16:43:02Z
221663796,robgeb,336460,5,45645322,2017-01-30T09:24:36Z
221674460,Sunfishtommy,2302638,4,46857988,2017-03-15T03:13:00Z
221674461,robgeb,336460,3,44258029,2016-12-08T13:58:36Z
221674463,mcld,238584,1,16160912,2013-05-17T01:32:36Z
221674464,Sunfishtommy,2302638,3,46857988,2017-03-15T03:13:01Z
221686897,GidonW,3153457,4,43150249,2016-10-25T08:00:22Z
221686898,Korzun,1424765,2,24444751,2014-07-30T14:50:25Z
221686899,GidonW,3153457,5,43150249,2016-10-25T08:00:22Z
221686900,pathym,689176,2,16677811,2013-06-24T01:40:56Z
221686901,itanedo,3779045,4,38432823,2016-04-09T17:02:22Z
221686903,Xoan Manuel,840447,1,16161410,2013-05-17T03:44:10Z
221747611,pathym,689176,2,16677811,2013-06-24T01:40:43Z
221747612,TheBestIdea,298513,4,49532525,2017-06-14T15:03:31Z
221747613,TheBestIdea,298513,4,49594983,2017-06-16T15:40:16Z
221747614,ebrelsford,19239,4,31833785,2015-06-09T04:53:02Z
221747616,TheBestIdea,298513,2,44962731,2017-01-06T18:55:05Z
221795720,Xoan Manuel,840447,1,16165263,2013-05-17T10:42:25Z
221915944,mcld,238584,1,16174536,2013-05-18T00:30:12Z
221915945,robgeb,336460,5,45046855,2017-01-10T10:06:37Z
221915946,mcld,238584,1,16174536,2013-05-18T00:30:12Z
221922459,ALE!,40023,4,49308988,2017-06-06T15:36:03Z
222299248,TheBestIdea,298513,7,47232666,2017-03-28T15:17:49Z
222299258,Sunfishtommy,2302638,6,46857988,2017-03-15T03:13:01Z
222299276,Sunfishtommy,2302638,10,46857988,2017-03-15T03:13:01Z
222367607,nyuriks,339581,6,43721431,2016-11-17T08:35:27Z
222367609,nyuriks,339581,7,43721431,2016-11-17T08:35:28Z
223694351,petrar_telenav,4940486,4,50079917,2017-07-06T09:41:49Z
223694352,petrar_telenav,4940486,3,50079972,2017-07-06T09:44:39Z
224057007,robgeb,336460,2,21094857,2014-03-14T08:14:38Z
225016979,-karlos-,72555,4,46505908,2017-03-01T21:48:49Z
225232945,cquest,158826,2,31694489,2015-06-03T14:55:21Z
225870531,Rub21_nycbuildings,1781294,2,22240830,2014-05-09T21:56:39Z
225870532,ebrelsford,19239,6,37473844,2016-02-27T00:02:51Z
225870533,Korzun,1424765,3,18017773,2013-09-24T21:51:17Z
225870534,ebrelsford_nycbuildings,1764514,3,31518131,2015-05-27T22:59:25Z
225870535,cquest,158826,2,31696657,2015-06-03T16:08:29Z
225870537,pathym,689176,1,16570272,2013-06-16T01:34:15Z
226015236,SH17,2591427,4,34624564,2015-10-14T01:37:35Z
226015241,Komяpa,29320,4,49585007,2017-06-16T09:11:03Z
226015248,ALE!,40023,4,40571033,2016-07-08T15:00:53Z
226015252,SH17,2591427,2,34624021,2015-10-14T00:13:38Z
226015257,infinitesunrise,4434293,3,41837933,2016-09-01T00:44:46Z
226015258,ridixcr,2508151,4,49113549,2017-05-30T19:51:13Z
226015265,Komяpa,29320,4,49585007,2017-06-16T09:11:03Z
226040991,Sunfishtommy,2302638,5,46800704,2017-03-13T03:15:43Z
226040992,Sunfishtommy,2302638,3,46914591,2017-03-17T01:07:11Z
226040993,Sunfishtommy,2302638,6,46914591,2017-03-17T01:07:11Z
226040994,GidonW,3153457,5,50031869,2017-07-04T11:10:41Z
226040995,Sunfishtommy,2302638,5,46914591,2017-03-17T01:07:11Z
226040996,Sunfishtommy,2302638,7,46914591,2017-03-17T01:07:11Z
226040997,Sunfishtommy,2302638,10,46857988,2017-03-15T03:13:02Z
226040998,Sunfishtommy,2302638,7,46914591,2017-03-17T01:07:12Z
226040999,ebrelsford,19239,2,30949931,2015-05-09T22:43:03Z
226041000,ALE!,40023,4,44433213,2016-12-15T21:16:09Z
226041001,robgeb,336460,5,46493154,2017-03-01T12:39:22Z
226041002,robgeb,336460,4,43460246,2016-11-07T09:37:51Z
226041003,infinitesunrise,4434293,9,41811184,2016-08-30T20:49:37Z
226041004,infinitesunrise,4434293,7,41770234,2016-08-29T06:51:22Z
226041005,ALE!,40023,4,44432419,2016-12-15T20:46:08Z
226041006,robgeb,336460,4,44345527,2016-12-12T13:11:21Z
226041007,infinitesunrise,4434293,3,41783411,2016-08-29T17:36:12Z
226041008,TheBestIdea,298513,10,51551337,2017-08-29T17:26:14Z
226041009,infinitesunrise,4434293,5,41788683,2016-08-29T21:26:20Z
