id,key,value,type 
2709402205,postcode,10018,addr
2709402205,street,West 36th Street,addr
2709402206,housenumber,356 1/2,addr
2709402206,postcode,10018,addr
2709402206,street,West 37th Street,addr
2709402207,housenumber,357,addr
2709402207,postcode,10018,addr
2709402207,street,West 35th Street,addr
2709402210,housenumber,364,addr
2709402210,postcode,10018,addr
2709402210,street,West 36th Street,addr
2709402213,housenumber,369,addr
2709402213,postcode,10018,addr
2709402213,street,West 35th Street,addr
2709402217,housenumber,371,addr
2709402217,postcode,10018,addr
2709402217,street,West 35th Street,addr
2709402220,housenumber,371,addr
2709402220,postcode,10018,addr
2709402220,street,West 36th Street,addr
2709402224,housenumber,373,addr
2709402224,postcode,10018,addr
2709402224,street,West 35th Street,addr
2709402227,housenumber,400,addr
2709402227,postcode,10018,addr
2709402227,street,West 37th Street,addr
2709402231,housenumber,404,addr
2709402231,postcode,10018,addr
2709402231,street,West 37th Street,addr
2709402234,housenumber,450,addr
2709402234,postcode,10018,addr
2709402234,street,10th Avenue,addr
2709402238,housenumber,450,addr
2709402238,postcode,10018,addr
2709402238,street,9th Avenue,addr
2709402242,housenumber,455,addr
2709402242,postcode,10018,addr
2709402242,street,West 36th Street,addr
2709402245,housenumber,458,addr
2709402245,postcode,10018,addr
2709402245,street,West 37th Street,addr
2709402249,housenumber,463,addr
2709402249,postcode,10018,addr
2709402249,street,West 35th Street,addr
2709402252,housenumber,464,addr
2709402252,postcode,10018,addr
2709402252,street,9th Avenue,addr
2709402256,housenumber,466,addr
2709402256,postcode,10018,addr
2709402256,street,10th Avenue,addr
2709402259,housenumber,468,addr
2709402259,postcode,10018,addr
2709402259,street,9th Avenue,addr
2709402271,housenumber,480,addr
2709402271,postcode,10018,addr
2709402271,street,9th Avenue,addr
2709402274,housenumber,505,addr
2709402274,postcode,10018,addr
2709402274,street,8th Avenue,addr
2709402278,housenumber,519,addr
2709402278,postcode,10018,addr
2709402278,street,8th Avenue,addr
2709402281,housenumber,521,addr
2709402281,postcode,10018,addr
2709402281,street,8th Avenue,addr
2709402284,housenumber,537,addr
2709402284,postcode,10018,addr
2709402284,street,8th Avenue,addr
2709415072,housenumber,10,addr
2709415072,postcode,10016,addr
2709415072,street,Park Avenue,addr
2709415072,postal_code,10016,regular
2709415073,housenumber,111,addr
2709415073,postcode,10016,addr
2709415073,street,Sholom Aleichem Place,addr
2709415073,amenity,school,regular
2709415073,name,Norman Thomas High School,regular
2709415074,housenumber,120,addr
2709415074,postcode,10016,addr
2709415074,street,East 34th Street,addr
2709415075,housenumber,125,addr
2709415075,postcode,10016,addr
2709415075,street,East 33rd Street,addr
2709415076,housenumber,139,addr
2709415076,postcode,10016,addr
2709415076,street,East 33rd Street,addr
2709415077,housenumber,171,addr
2709415077,postcode,10016,addr
2709415077,street,Madison Avenue,addr
2709415078,housenumber,173,addr
2709415078,postcode,10016,addr
2709415078,street,Madison Avenue,addr
2709415079,housenumber,181,addr
2709415079,postcode,10016,addr
2709415079,street,Madison Avenue,addr
2709415080,housenumber,185,addr
2709415080,postcode,10016,addr
2709415080,street,Madison Avenue,addr
2709415081,housenumber,197,addr
2709415081,postcode,10016,addr
2709415081,street,Madison Avenue,addr
2709415082,housenumber,199,addr
2709415082,postcode,10016,addr
2709415082,street,Madison Avenue,addr
2709415083,housenumber,20,addr
2709415083,postcode,10016,addr
2709415083,street,East 35th Street,addr
2709415084,housenumber,222,addr
2709415084,postcode,10016,addr
2709415084,street,Lexington Avenue,addr
2709415085,housenumber,224,addr
2709415085,postcode,10016,addr
2709415085,street,Lexington Avenue,addr
2709415086,housenumber,230,addr
2709415086,postcode,10016,addr
2709415086,street,Lexington Avenue,addr
2709415087,housenumber,28 1/2,addr
2709415087,postcode,10016,addr
2709415087,street,East 35th Street,addr
2709415088,housenumber,28,addr
2709415088,postcode,10016,addr
2709415088,street,East 35th Street,addr
2709415089,housenumber,29,addr
2709415089,postcode,10016,addr
2709415089,street,East 33rd Street,addr
2709415090,housenumber,3,addr
2709415090,postcode,10016,addr
2709415090,street,Park Avenue,addr
2709415091,housenumber,31,addr
2709415091,postcode,10016,addr
2709415091,street,East 33rd Street,addr
2709415092,housenumber,4,addr
2709415092,postcode,10016,addr
2709415092,street,Park Avenue,addr
2709415093,housenumber,40,addr
2709415093,postcode,10016,addr
2709415093,street,East 34th Street,addr
2709415094,housenumber,41,addr
2709415094,postcode,10016,addr
2709415094,street,East 34th Street,addr
2709415095,housenumber,43,addr
2709415095,postcode,10016,addr
2709415095,street,East 34th Street,addr
2709415096,housenumber,53,addr
2709415096,postcode,10016,addr
2709415096,street,East 33rd Street,addr
2709415097,housenumber,61,addr
2709415097,postcode,10016,addr
2709415097,street,East 34th Street,addr
2709415098,housenumber,66,addr
2709415098,postcode,10016,addr
2709415098,street,East 34th Street,addr
2709430127,housenumber,1,addr
2709430127,postcode,10001,addr
2709430127,street,Penn Plaza,addr
2709430131,housenumber,12,addr
2709430131,postcode,10001,addr
2709430131,street,Penn Plaza,addr
2709430135,housenumber,14,addr
2709430135,postcode,10001,addr
2709430135,street,Penn Plaza,addr
2709430139,housenumber,200,addr
2709430139,postcode,10001,addr
2709430139,street,West 34th Street,addr
2709430142,housenumber,200,addr
2709430142,postcode,10018,addr
2709430142,street,West 36th Street,addr
2709430147,housenumber,201,addr
2709430147,postcode,10001,addr
2709430147,street,West 33rd Street,addr
2709430151,housenumber,201,addr
2709430151,postcode,10001,addr
2709430151,street,West 34th Street,addr
2709430154,housenumber,202,addr
2709430154,postcode,10018,addr
2709430154,street,West 36th Street,addr
2709430158,housenumber,203,addr
2709430158,postcode,10001,addr
2709430158,street,West 34th Street,addr
2709430161,housenumber,204,addr
2709430161,postcode,10001,addr
2709430161,street,West 35th Street,addr
2709430165,housenumber,208,addr
2709430165,postcode,10001,addr
2709430165,street,West 35th Street,addr
2709430168,housenumber,209,addr
2709430168,postcode,10018,addr
2709430168,street,West 35th Street,addr
2709430172,city,New York,addr
2709430172,housenumber,213,addr
2709430172,postcode,10001,addr
2709430172,state,NY,addr
2709430172,street,West 34th Street,addr
2709430172,facebook,https://www.facebook.com/DSW,regular
2709430172,name,DSW Designer Shoe Warehouse,regular
2709430172,opening_hours,Mo-Sa 10:00-21:30; Su 10:00-20:00,regular
2709430172,operator,DSW Inc.,regular
2709430172,phone,+1-212-967-9703,regular
2709430172,shop,shoes,regular
2709430172,twitter,http://twitter.com/dswshoelovers,regular
2709430172,website,http://www.dsw.com,regular
2709430175,housenumber,213,addr
2709430175,postcode,10018,addr
2709430175,street,West 35th Street,addr
2709430176,housenumber,215,addr
2709430176,postcode,10001,addr
2709430176,street,West 34th Street,addr
2709430177,housenumber,217,addr
2709430177,postcode,10001,addr
2709430177,street,West 34th Street,addr
2709430178,housenumber,219,addr
2709430178,postcode,10001,addr
2709430178,street,West 34th Street,addr
2709430179,housenumber,223,addr
2709430179,postcode,10001,addr
2709430179,street,West 34th Street,addr
2709430180,housenumber,223,addr
2709430180,postcode,10018,addr
2709430180,street,West 35th Street,addr
2709430181,housenumber,225,addr
2709430181,postcode,10001,addr
2709430181,street,West 34th Street,addr
2709430182,housenumber,234,addr
2709430182,postcode,10001,addr
2709430182,street,West 35th Street,addr
2709430185,housenumber,236,addr
2709430185,postcode,10001,addr
2709430185,street,West 35th Street,addr
2709430191,housenumber,242,addr
2709430191,postcode,10018,addr
2709430191,street,West 36th Street,addr
2709430196,housenumber,250,addr
2709430196,postcode,10001,addr
2709430196,street,West 34th Street,addr
2709430215,housenumber,252,addr
2709430215,postcode,10018,addr
2709430215,street,West 36th Street,addr
2709430221,housenumber,264,addr
2709430221,postcode,10001,addr
2709430221,street,West 35th Street,addr
2709430228,housenumber,266,addr
2709430228,postcode,10001,addr
2709430228,street,West 35th Street,addr
2709430234,housenumber,268,addr
2709430234,postcode,10018,addr
2709430234,street,West 36th Street,addr
2709430240,housenumber,269,addr
2709430240,postcode,10001,addr
2709430240,street,West 34th Street,addr
2709430246,housenumber,269,addr
2709430246,postcode,10018,addr
2709430246,street,West 35th Street,addr
2709430250,housenumber,270,addr
2709430250,postcode,10018,addr
2709430250,street,West 36th Street,addr
2709430253,housenumber,270A,addr
2709430253,postcode,10018,addr
2709430253,street,West 36th Street,addr
2709430257,housenumber,271,addr
2709430257,postcode,10001,addr
2709430257,street,West 33rd Street,addr
2709430261,housenumber,272,addr
2709430261,postcode,10001,addr
2709430261,street,West 34th Street,addr
2709430264,housenumber,420,addr
2709430264,postcode,10001,addr
2709430264,street,7th Avenue,addr
2709430268,housenumber,430,addr
2709430268,postcode,10001,addr
2709430268,street,7th Avenue,addr
2709430271,housenumber,442,addr
2709430271,postcode,10001,addr
2709430271,street,7th Avenue,addr
2709430275,housenumber,446,addr
2709430275,postcode,10001,addr
2709430275,street,7th Avenue,addr
2709430278,housenumber,460,addr
2709430278,postcode,10001,addr
2709430278,street,7th Avenue,addr
2709430281,housenumber,460,addr
2709430281,postcode,10001,addr
2709430281,street,8th Avenue,addr
2709430285,housenumber,462,addr
2709430285,postcode,10018,addr
2709430285,street,7th Avenue,addr
2709430289,housenumber,470,addr
2709430289,postcode,10018,addr
2709430289,street,7th Avenue,addr
2709430293,housenumber,480,addr
2709430293,postcode,10018,addr
2709430293,street,7th Avenue,addr
2709430297,housenumber,480,addr
2709430297,postcode,10001,addr
2709430297,street,8th Avenue,addr
2709430301,housenumber,494,addr
2709430301,postcode,10001,addr
2709430301,street,8th Avenue,addr
2709430305,housenumber,500,addr
2709430305,postcode,10018,addr
2709430305,street,8th Avenue,addr
2709430310,housenumber,516,addr
2709430310,postcode,10018,addr
2709430310,street,8th Avenue,addr
2709479275,housenumber,200,addr
2709479275,postcode,10018,addr
2709479275,street,West 37th Street,addr
2709479276,housenumber,201,addr
2709479276,postcode,10018,addr
2709479276,street,West 36th Street,addr
2709479277,housenumber,204,addr
2709479277,postcode,10018,addr
2709479277,street,West 37th Street,addr
2709479278,housenumber,206,addr
2709479278,postcode,10018,addr
2709479278,street,West 37th Street,addr
2709479279,housenumber,215,addr
2709479279,postcode,10018,addr
2709479279,street,West 36th Street,addr
2709479280,housenumber,217,addr
2709479280,postcode,10018,addr
2709479280,street,West 36th Street,addr
2709479281,housenumber,221,addr
2709479281,postcode,10018,addr
2709479281,street,West 36th Street,addr
2709479282,housenumber,262,addr
2709479282,postcode,10018,addr
2709479282,street,West 37th Street,addr
2709479283,housenumber,266,addr
2709479283,postcode,10018,addr
2709479283,street,West 37th Street,addr
2709479284,housenumber,269,addr
2709479284,postcode,10018,addr
2709479284,street,West 36th Street,addr
2709479285,housenumber,482,addr
2709479285,postcode,10018,addr
2709479285,street,7th Avenue,addr
2709479286,housenumber,488,addr
2709479286,postcode,10018,addr
2709479286,street,7th Avenue,addr
2709479287,housenumber,498,addr
2709479287,postcode,10018,addr
2709479287,street,7th Avenue,addr
2709479288,housenumber,520,addr
2709479288,postcode,10018,addr
2709479288,street,8th Avenue,addr
2709479288,amenity,pub,regular
2709479288,name,The Houndstooth Pub,regular
2709479288,opening_hours,"Mo-Fr 11:00-1:00;Sa,Su 12:00-2:00; Sa,Su 12:00-16:00",regular
2709479288,website,http://www.houndstoothpub.com/,regular
2709479289,housenumber,532,addr
2709479289,postcode,10018,addr
2709479289,street,8th Avenue,addr
2709493849,housenumber,300,addr
2709493849,postcode,10018,addr
2709493849,street,West 38th Street,addr
2709493852,housenumber,301,addr
2709493852,postcode,10018,addr
2709493852,street,West 37th Street,addr
2709493855,housenumber,304,addr
2709493855,postcode,10018,addr
2709493855,street,West 38th Street,addr
2709493858,housenumber,310,addr
2709493858,postcode,10018,addr
2709493858,street,West 38th Street,addr
2709493861,housenumber,320,addr
2709493861,postcode,10018,addr
2709493861,street,West 38th Street,addr
2709493863,housenumber,327,addr
2709493863,postcode,10018,addr
2709493863,street,West 37th Street,addr
2709493866,housenumber,341,addr
2709493866,postcode,10018,addr
2709493866,street,West 37th Street,addr
2709493869,housenumber,354,addr
2709493869,postcode,10018,addr
2709493869,street,West 38th Street,addr
2709493872,housenumber,357,addr
2709493872,postcode,10018,addr
2709493872,street,West 37th Street,addr
2709493875,housenumber,358,addr
2709493875,postcode,10018,addr
2709493875,street,West 38th Street,addr
2709493878,housenumber,401,addr
2709493878,postcode,10018,addr
2709493878,street,West 37th Street,addr
2709493881,housenumber,413,addr
2709493881,postcode,10001,addr
2709493881,street,10th Avenue,addr
2709493885,housenumber,449,addr
2709493885,postcode,10001,addr
2709493885,street,10th Avenue,addr
2709493888,housenumber,452,addr
2709493888,postcode,10018,addr
2709493888,street,11th Avenue,addr
2709493892,housenumber,461,addr
2709493892,postcode,10018,addr
2709493892,street,10th Avenue,addr
2709493895,housenumber,475,addr
2709493895,postcode,10018,addr
2709493895,street,10th Avenue,addr
2709493898,housenumber,477,addr
2709493898,postcode,10018,addr
2709493898,street,10th Avenue,addr
2709493901,housenumber,484,addr
2709493901,postcode,10018,addr
2709493901,street,9th Avenue,addr
2709493904,housenumber,485,addr
2709493904,postcode,10018,addr
2709493904,street,10th Avenue,addr
2709493907,housenumber,485,addr
2709493907,postcode,10018,addr
2709493907,street,9th Avenue,addr
2709493910,housenumber,487,addr
2709493910,postcode,10018,addr
2709493910,street,9th Avenue,addr
2709493913,housenumber,489,addr
2709493913,postcode,10018,addr
2709493913,street,9th Avenue,addr
2709493917,housenumber,491,addr
2709493917,postcode,10018,addr
2709493917,street,9th Avenue,addr
2709493920,housenumber,493,addr
2709493920,postcode,10018,addr
2709493920,street,9th Avenue,addr
2709493923,housenumber,495,addr
2709493923,postcode,10018,addr
2709493923,street,9th Avenue,addr
2709493925,housenumber,497,addr
2709493925,postcode,10018,addr
2709493925,street,9th Avenue,addr
2709493928,housenumber,500,addr
2709493928,postcode,10018,addr
2709493928,street,9th Avenue,addr
2709493928,name,Esposito Meat Market,regular
2709493928,shop,butcher,regular
2709493928,website,www.espositomeatmarket.com,regular
2709493931,housenumber,500,addr
2709493931,postcode,10001,addr
2709493931,street,West 35th Street,addr
2709493934,housenumber,500,addr
2709493934,postcode,10018,addr
2709493934,street,West 37th Street,addr
2709493937,housenumber,500,addr
2709493937,postcode,10018,addr
2709493937,street,West 38th Street,addr
2709493940,housenumber,501,addr
2709493940,postcode,10001,addr
2709493940,street,West 33rd Street,addr
2709493943,housenumber,501,addr
2709493943,postcode,10018,addr
2709493943,street,West 36th Street,addr
2709493946,housenumber,501,addr
2709493946,postcode,10018,addr
2709493946,street,West 37th Street,addr
2709493949,housenumber,502,addr
2709493949,postcode,10001,addr
2709493949,street,West 35th Street,addr
2709493952,housenumber,504,addr
2709493952,postcode,10018,addr
2709493952,street,West 36th Street,addr
2709493961,housenumber,517,addr
2709493961,postcode,10018,addr
2709493961,street,West 36th Street,addr
2709493964,housenumber,519,addr
2709493964,postcode,10018,addr
2709493964,street,West 36th Street,addr
2709493971,housenumber,539,addr
2709493971,postcode,10018,addr
2709493971,street,8th Avenue,addr
2709493981,housenumber,557,addr
2709493981,postcode,10018,addr
2709493981,street,8th Avenue,addr
2709493982,housenumber,558,addr
2709493982,postcode,10018,addr
2709493982,street,West 37th Street,addr
2709629913,housenumber,200,addr
2709629913,postcode,10018,addr
2709629913,street,West 39th Street,addr
2709629914,housenumber,201,addr
2709629914,postcode,10018,addr
2709629914,street,West 38th Street,addr
2709629915,housenumber,203,addr
2709629915,postcode,10018,addr
2709629915,street,West 37th Street,addr
2709629916,housenumber,210,addr
2709629916,postcode,10018,addr
2709629916,street,West 38th Street,addr
2709629917,housenumber,211,addr
2709629917,postcode,10018,addr
2709629917,street,West 37th Street,addr
2709629918,housenumber,213,addr
2709629918,postcode,10018,addr
2709629918,street,West 37th Street,addr
2709629919,housenumber,215,addr
2709629919,postcode,10018,addr
2709629919,street,West 37th Street,addr
2709629920,housenumber,216,addr
2709629920,postcode,10018,addr
2709629920,street,West 38th Street,addr
2709629921,housenumber,222,addr
2709629921,postcode,10018,addr
2709629921,street,West 38th Street,addr
2709629922,housenumber,224,addr
2709629922,postcode,10018,addr
2709629922,street,West 38th Street,addr
2709629923,housenumber,234,addr
2709629923,postcode,10018,addr
2709629923,street,West 39th Street,addr
2709629924,housenumber,242,addr
2709629924,postcode,10018,addr
2709629924,street,West 39th Street,addr
2709629925,housenumber,243,addr
2709629925,postcode,10018,addr
2709629925,street,West 38th Street,addr
2709629926,housenumber,245,addr
2709629926,postcode,10018,addr
2709629926,street,West 38th Street,addr
2709629927,housenumber,256,addr
2709629927,postcode,10018,addr
2709629927,street,West 39th Street,addr
2709629928,housenumber,258,addr
2709629928,postcode,10018,addr
2709629928,street,West 39th Street,addr
2709629929,housenumber,260,addr
2709629929,postcode,10018,addr
2709629929,street,West 39th Street,addr
2709629930,housenumber,265,addr
2709629930,postcode,10018,addr
2709629930,street,West 37th Street,addr
2709629931,housenumber,270,addr
2709629931,postcode,10018,addr
2709629931,street,West 38th Street,addr
2709629933,housenumber,270,addr
2709629933,postcode,10018,addr
2709629933,street,West 39th Street,addr
2709629935,housenumber,277,addr
2709629935,postcode,10018,addr
2709629935,street,West 38th Street,addr
2709629936,housenumber,300,addr
2709629936,postcode,10018,addr
2709629936,street,West 40th Street,addr
2709629937,housenumber,301,addr
2709629937,postcode,10018,addr
2709629937,street,West 39th Street,addr
2709629938,housenumber,302,addr
2709629938,postcode,10018,addr
2709629938,street,West 39th Street,addr
2709629939,housenumber,303A,addr
2709629939,postcode,10018,addr
2709629939,street,West 37th Street,addr
2709629940,housenumber,304,addr
2709629940,postcode,10018,addr
2709629940,street,West 39th Street,addr
2709629941,housenumber,305,addr
2709629941,postcode,10018,addr
2709629941,street,West 38th Street,addr
2709629942,housenumber,306,addr
2709629942,postcode,10018,addr
2709629942,street,West 39th Street,addr
2709629943,housenumber,307,addr
2709629943,postcode,10018,addr
2709629943,street,West 38th Street,addr
2709629944,housenumber,308,addr
2709629944,postcode,10018,addr
2709629944,street,West 39th Street,addr
2709629945,housenumber,315,addr
2709629945,postcode,10018,addr
2709629945,street,West 38th Street,addr
2709629946,housenumber,342,addr
2709629946,postcode,10018,addr
2709629946,street,West 39th Street,addr
2709629947,housenumber,351,addr
2709629947,postcode,10018,addr
2709629947,street,West 38th Street,addr
2709629948,housenumber,356,addr
2709629948,postcode,10018,addr
2709629948,street,West 39th Street,addr
2709629949,housenumber,359,addr
2709629949,postcode,10018,addr
2709629949,street,West 39th Street,addr
2709629950,housenumber,360,addr
2709629950,postcode,10018,addr
2709629950,street,West 40th Street,addr
2709629951,housenumber,400,addr
2709629951,postcode,10018,addr
2709629951,street,West 40th Street,addr
2709629952,housenumber,401,addr
2709629952,postcode,10018,addr
2709629952,street,West 39th Street,addr
2709629953,housenumber,405,addr
2709629953,postcode,10018,addr
2709629953,street,West 38th Street,addr
2709629954,housenumber,500,addr
2709629954,postcode,10018,addr
2709629954,street,7th Avenue,addr
2709629955,housenumber,500,addr
2709629955,postcode,10018,addr
2709629955,street,West 39th Street,addr
2709629956,housenumber,501,addr
2709629956,postcode,10018,addr
2709629956,street,10th Avenue,addr
2709629957,housenumber,507,addr
2709629957,postcode,10018,addr
2709629957,street,9th Avenue,addr
2709629959,housenumber,522,addr
2709629959,postcode,10018,addr
2709629959,street,9th Avenue,addr
2709629959,amenity,restaurant,regular
2709629959,cuisine,greek,regular
2709629959,name,Snack EOS,regular
2709629959,opening_hours,Mo-Fr 11:00-16:00;Sa-Su 22:30-16:00;Mo-Su 17:00-22:00,regular
2709629959,phone,(646) 964-4964,regular
2709629959,website,http://www.snackeos.com/,regular
2709629960,housenumber,523,addr
2709629960,postcode,10018,addr
2709629960,street,9th Avenue,addr
2709629961,city,New York City,addr
2709629961,housenumber,524,addr
2709629961,postcode,10018,addr
2709629961,street,9th Avenue,addr
2709629961,name,Yee's Excellent Cleaners & Laundromat,regular
2709629961,shop,dry_cleaning,regular
2709629961,website,https://laundry.delivery.com/prices/yees-excellent-cleaner-new-york-nyc,regular
2709629962,housenumber,526,addr
2709629962,postcode,10018,addr
2709629962,street,7th Avenue,addr
2709629963,housenumber,528,addr
2709629963,postcode,10018,addr
2709629963,street,7th Avenue,addr
2709629964,housenumber,539,addr
2709629964,postcode,10018,addr
2709629964,street,9th Avenue,addr
2709629965,housenumber,542,addr
2709629965,postcode,10018,addr
2709629965,street,9th Avenue,addr
2709629966,housenumber,550,addr
2709629966,postcode,10018,addr
2709629966,street,8th Avenue,addr
2709629967,housenumber,554,addr
2709629967,postcode,10018,addr
2709629967,street,8th Avenue,addr
2709629968,housenumber,570,addr
2709629968,postcode,10018,addr
2709629968,street,8th Avenue,addr
2709629969,housenumber,572,addr
2709629969,postcode,10018,addr
2709629969,street,8th Avenue,addr
2709629969,amenity,cafe,regular
2709629969,name,Grace Cafe,regular
2709629970,housenumber,575,addr
2709629970,postcode,10018,addr
2709629970,street,8th Avenue,addr
2709629972,housenumber,589,addr
2709629972,postcode,10018,addr
2709629972,street,8th Avenue,addr
2709629973,housenumber,594,addr
2709629973,postcode,10018,addr
2709629973,street,8th Avenue,addr
2709629974,housenumber,601,addr
2709629974,postcode,10018,addr
2709629974,street,8th Avenue,addr
2709629975,housenumber,615,addr
2709629975,postcode,10018,addr
2709629975,street,8th Avenue,addr
2709680685,housenumber,400,addr
2709680685,postcode,10036,addr
2709680685,street,West 42nd Street,addr
2709680688,housenumber,410,addr
2709680688,postcode,10036,addr
2709680688,street,West 42nd Street,addr
2709680691,housenumber,412,addr
2709680691,postcode,10036,addr
2709680691,street,West 42nd Street,addr
2709680694,housenumber,432,addr
2709680694,postcode,10036,addr
2709680694,street,West 42nd Street,addr
2709680697,housenumber,434,addr
2709680697,postcode,10036,addr
2709680697,street,West 42nd Street,addr
2709680704,housenumber,436,addr
2709680704,postcode,10036,addr
2709680704,street,West 42nd Street,addr
2709680707,housenumber,438,addr
2709680707,postcode,10036,addr
2709680707,street,West 42nd Street,addr
2709680710,housenumber,443,addr
2709680710,postcode,10018,addr
2709680710,street,West 40th Street,addr
2709680713,housenumber,450,addr
2709680713,postcode,10018,addr
2709680713,street,West 41st Street,addr
2709680715,city,New York,addr
2709680715,country,US,addr
2709680715,housenumber,450,addr
2709680715,postcode,10036,addr
2709680715,state,NY,addr
2709680715,street,West 42nd Street,addr
2709680716,housenumber,454,addr
2709680716,postcode,10036,addr
2709680716,street,West 42nd Street,addr
2709680717,housenumber,500,addr
2709680717,postcode,10018,addr
2709680717,street,West 41st Street,addr
2709680718,housenumber,510,addr
2709680718,postcode,10036,addr
2709680718,street,West 42nd Street,addr
2709680719,housenumber,515,addr
2709680719,postcode,10036,addr
2709680719,street,West 41st Street,addr
2709680721,housenumber,520,addr
2709680721,postcode,10018,addr
2709680721,street,West 41st Street,addr
2709680723,housenumber,525,addr
2709680723,postcode,10018,addr
2709680723,street,West 40th Street,addr
2709680724,housenumber,536,addr
2709680724,postcode,10018,addr
2709680724,street,West 41st Street,addr
2709680725,housenumber,543,addr
2709680725,postcode,10018,addr
2709680725,street,10th Avenue,addr
2709680728,housenumber,553,addr
2709680728,postcode,10036,addr
2709680728,street,West 41st Street,addr
2709680731,housenumber,560,addr
2709680731,postcode,10036,addr
2709680731,street,11th Avenue,addr
2709680734,housenumber,560,addr
2709680734,postcode,10036,addr
2709680734,street,West 42nd Street,addr
2709680737,city,New York,addr
2709680737,country,US,addr
2709680737,housenumber,570,addr
2709680737,postcode,10036,addr
2709680737,state,NY,addr
2709680737,street,10th Avenue,addr
2709680740,housenumber,581,addr
2709680740,postcode,10036,addr
2709680740,street,9th Avenue,addr
2709702129,housenumber,1,addr
2709702129,postcode,10018,addr
2709702129,street,West 35th Street,addr
2709702132,housenumber,1,addr
2709702132,postcode,10018,addr
2709702132,street,West 38th Street,addr
2709702134,housenumber,100,addr
2709702134,postcode,10018,addr
2709702134,street,West 36th Street,addr
2709702135,housenumber,100,addr
2709702135,postcode,10018,addr
2709702135,street,West 37th Street,addr
2709702136,city,New York,addr
2709702136,housenumber,100,addr
2709702136,postcode,10018,addr
2709702136,street,West 38th Street,addr
2709702137,housenumber,100,addr
2709702137,postcode,10018,addr
2709702137,street,West 41st Street,addr
2709702138,housenumber,100,addr
2709702138,postcode,10036,addr
2709702138,street,West 42nd Street,addr
2709702139,housenumber,1000,addr
2709702139,postcode,10018,addr
2709702139,street,6th Avenue,addr
2709702141,housenumber,1001,addr
2709702141,postcode,10018,addr
2709702141,street,Avenue Of The Americas,addr
2709702144,housenumber,101,addr
2709702144,postcode,10001,addr
2709702144,street,West 33rd Street,addr
2709702147,housenumber,101,addr
2709702147,postcode,10001,addr
2709702147,street,West 34th Street,addr
2709702149,housenumber,101,addr
2709702149,postcode,10018,addr
2709702149,street,West 35th Street,addr
2709702152,housenumber,101,addr
2709702152,postcode,10018,addr
2709702152,street,West 36th Street,addr
2709702155,housenumber,101,addr
2709702155,postcode,10018,addr
2709702155,street,West 37th Street,addr
2709702158,housenumber,101,addr
2709702158,postcode,10036,addr
2709702158,street,West 41st Street,addr
2709702161,city,New York,addr
2709702161,housenumber,1017,addr
2709702161,postcode,10018,addr
2709702161,street,Avenue Of The Americas,addr
2709702164,city,New York,addr
2709702164,housenumber,102,addr
2709702164,postcode,10018,addr
2709702164,street,West 38th Street,addr
2709702167,city,New York,addr
2709702167,housenumber,1020,addr
2709702167,postcode,10018,addr
2709702167,street,6th Avenue,addr
2709702170,city,New York,addr
2709702170,housenumber,1032,addr
2709702170,postcode,10018,addr
2709702170,street,6th Avenue,addr
2709702173,city,New York,addr
2709702173,housenumber,1036,addr
2709702173,postcode,10018,addr
2709702173,street,6th Avenue,addr
2709702176,housenumber,1029,addr
2709702176,postcode,10018,addr
2709702176,street,6th Avenue,addr
2709702179,housenumber,1039B,addr
2709702179,postcode,10018,addr
2709702179,street,Avenue Of The Americas,addr
2709702182,housenumber,104,addr
2709702182,postcode,10018,addr
2709702182,street,West 37th Street,addr
2709702185,city,New York,addr
2709702185,housenumber,104,addr
2709702185,postcode,10018,addr
2709702185,street,West 38th Street,addr
2709702187,housenumber,104,addr
2709702187,postcode,10018,addr
2709702187,street,West 40th Street,addr
2709702194,housenumber,1054,addr
2709702194,postcode,10018,addr
2709702194,street,6th Avenue,addr
2709702197,housenumber,106,addr
2709702197,postcode,10001,addr
2709702197,street,West 34th Street,addr
2709702203,housenumber,107,addr
2709702203,postcode,10018,addr
2709702203,street,West 37th Street,addr
2709702206,housenumber,107,addr
2709702206,postcode,10018,addr
2709702206,street,West 39th Street,addr
2709702215,housenumber,107B,addr
2709702215,postcode,10018,addr
2709702215,street,West 37th Street,addr
2709702216,housenumber,107C,addr
2709702216,postcode,10018,addr
2709702216,street,West 37th Street,addr
2709702217,housenumber,1081,addr
2709702217,postcode,10036,addr
2709702217,street,Avenue Of The Americas,addr
2709702218,housenumber,109,addr
2709702218,postcode,10018,addr
2709702218,street,West 37th Street,addr
2709702219,housenumber,11,addr
2709702219,postcode,10018,addr
2709702219,street,West 40th Street,addr
2709702220,housenumber,110,addr
2709702220,postcode,10018,addr
2709702220,street,West 38th Street,addr
2709702221,city,New York,addr
2709702221,housenumber,110,addr
2709702221,postcode,10018,addr
2709702221,street,West 41st Street,addr
2709702222,housenumber,111,addr
2709702222,postcode,10018,addr
2709702222,street,West 37th Street,addr
2709702223,housenumber,111,addr
2709702223,postcode,10018,addr
2709702223,street,West 40th Street,addr
2709702224,housenumber,112,addr
2709702224,postcode,10001,addr
2709702224,street,West 34th Street,addr
2709702225,housenumber,112,addr
2709702225,postcode,10018,addr
2709702225,street,West 38th Street,addr
2709702226,housenumber,114,addr
2709702226,postcode,10018,addr
2709702226,street,West 39th Street,addr
2709702227,city,New York,addr
2709702227,housenumber,114,addr
2709702227,postcode,10018,addr
2709702227,street,West 41st Street,addr
2709702228,housenumber,115,addr
